adm3_psgc,municipality_city,province_psgc,region_psgc,population_2010,population_2015,population_2020,population_2024,total_osm_records,businesses_accommodation,businesses_automotive,businesses_education,businesses_financial_services,businesses_food,businesses_healthcare,businesses_other,businesses_personal_services,businesses_professional_services,businesses_public_services,businesses_retail,businesses_skilled_trades,businesses_technology,businesses_tourism,businesses_per_1000_people,businesses_accommodation_per_1000_people,businesses_automotive_per_1000_people,businesses_education_per_1000_people,businesses_financial_services_per_1000_people,businesses_food_per_1000_people,businesses_healthcare_per_1000_people,businesses_other_per_1000_people,businesses_personal_services_per_1000_people,businesses_professional_services_per_1000_people,businesses_public_services_per_1000_people,businesses_retail_per_1000_people,businesses_skilled_trades_per_1000_people,businesses_technology_per_1000_people,businesses_tourism_per_1000_people
405636000,Polillo,405600000.0,400000000.0,28125.0,30582.0,31908.0,31737.0,90,15,0,26,0,15,3,9,1,0,11,4,0,3,3,2.83580678703091,0.47263446450515173,0.0,0.8192330718089296,0.0,0.47263446450515173,0.09452689290103035,0.28358067870309106,0.03150896430034345,0.0,0.34659860730377795,0.1260358572013738,0.0,0.09452689290103035,0.09452689290103035
405637000,Quezon,405600000.0,400000000.0,15142.0,15228.0,15886.0,15869.0,36,0,0,20,1,0,2,3,0,0,7,2,0,1,0,2.26857394920915,0.0,0.0,1.26031886067175,0.0630159430335875,0.0,0.126031886067175,0.18904782910076248,0.0,0.0,0.44111160123511245,0.126031886067175,0.0,0.0630159430335875,0.0
405638000,Real,405600000.0,400000000.0,35189.0,35979.0,38678.0,39969.0,121,4,6,19,2,13,5,11,0,0,7,48,0,3,3,3.0273461932998074,0.10007756010908454,0.15011634016362682,0.4753684105181516,0.05003878005454227,0.32525207035452475,0.1250969501363557,0.2752132902999825,0.0,0.0,0.17513573019089793,1.2009307213090146,0.0,0.07505817008181341,0.07505817008181341
405639000,Sampaloc,405600000.0,400000000.0,13107.0,13907.0,13629.0,13331.0,28,0,1,12,2,0,1,2,0,0,3,6,0,1,0,2.1003675643237565,0.0,0.07501312729727704,0.9001575275673243,0.15002625459455407,0.0,0.07501312729727704,0.15002625459455407,0.0,0.0,0.22503938189183106,0.45007876378366213,0.0,0.07501312729727704,0.0
405641000,San Antonio,405600000.0,400000000.0,31681.0,33467.0,35891.0,36451.0,40,1,1,18,0,0,2,2,0,0,14,1,0,1,0,1.0973635839894653,0.027434089599736634,0.027434089599736634,0.49381361279525937,0.0,0.0,0.05486817919947327,0.05486817919947327,0.0,0.0,0.38407725439631285,0.027434089599736634,0.0,0.027434089599736634,0.0
405645000,Sariaya,405600000.0,400000000.0,138894.0,148980.0,161868.0,172018.0,569,12,16,58,19,52,25,56,19,15,20,259,3,7,8,3.307793370461231,0.0697601413805532,0.09301352184073759,0.3371740166726738,0.11045355718587589,0.3022939459823972,0.1453336278761525,0.3255473264425816,0.11045355718587589,0.0872001767256915,0.116266902300922,1.50565638479694,0.0174400353451383,0.0406934158053227,0.046506760920368796
405646000,Tagkawayan,405600000.0,400000000.0,50833.0,51832.0,54003.0,54709.0,136,5,6,51,4,26,5,22,0,1,4,12,0,0,0,2.485879836955528,0.09139264106454148,0.10967116927744978,0.9322049388583232,0.07311411285163318,0.4752417335356157,0.09139264106454148,0.4021276206839825,0.0,0.018278528212908294,0.07311411285163318,0.21934233855489957,0.0,0.0,0.0
405647000,City of Tayabas,405600000.0,400000000.0,91428.0,99779.0,112658.0,115318.0,363,5,21,42,17,60,9,57,5,3,85,49,1,5,4,3.147817339877556,0.04335836556305173,0.1821051353648173,0.3642102707296346,0.1474184429143759,0.5203003867566208,0.07804505801349312,0.49428536741878976,0.04335836556305173,0.02601501933783104,0.7370922145718796,0.424911982517907,0.008671673112610346,0.04335836556305173,0.034686692450441384
405648000,Tiaong,405600000.0,400000000.0,91599.0,99712.0,106265.0,107666.0,235,8,15,45,6,34,8,42,2,2,18,40,2,7,6,2.182676053721695,0.07430386565861088,0.13931974810989542,0.41795924432968623,0.05572789924395817,0.3157914290490963,0.07430386565861088,0.39009529470770715,0.01857596641465272,0.01857596641465272,0.1671836977318745,0.3715193282930544,0.01857596641465272,0.06501588245128453,0.05572789924395817
405649000,Unisan,405600000.0,400000000.0,25186.0,26884.0,25448.0,25357.0,77,0,5,23,2,2,6,14,0,0,13,6,0,5,1,3.036636826122964,0.0,0.19718420948850418,0.9070473636471191,0.07887368379540166,0.07887368379540166,0.23662105138620498,0.5521157865678117,0.0,0.0,0.5126789446701109,0.23662105138620498,0.0,0.19718420948850418,0.03943684189770083
405801000,Angono,405800000.0,400000000.0,102407.0,113283.0,130494.0,134975.0,377,4,9,22,17,60,24,58,12,8,19,107,2,30,5,2.793109835154658,0.02963511761437303,0.06667901463233931,0.16299314687905167,0.12594924986108538,0.44452676421559545,0.1778107056862382,0.42970920540840896,0.0889053528431191,0.05927023522874606,0.1407668086682719,0.7927393961844786,0.014817558807186515,0.22226338210779772,0.037043897017966294
405802000,City of Antipolo,405800000.0,400000000.0,677741.0,776386.0,887399.0,913712.0,2493,38,131,155,106,363,91,807,54,56,63,503,26,83,17,2.728430840352321,0.04158859684451994,0.14337121543768716,0.1696376976552787,0.1160102964610293,0.397280543541072,0.09959374507503459,0.8832104645665155,0.05909958498958096,0.0612884585077136,0.06894951582117778,0.550501689810356,0.028455355735724167,0.09083825100250408,0.01860542490412734
405803000,Baras,405800000.0,400000000.0,32609.0,69300.0,87637.0,91099.0,94,1,9,14,0,8,6,14,0,0,24,14,0,3,1,1.0318444768877815,0.010977068903061505,0.09879362012755355,0.15367896464286107,0.0,0.08781655122449204,0.06586241341836903,0.15367896464286107,0.0,0.0,0.2634496536734761,0.15367896464286107,0.0,0.032931206709184514,0.010977068903061505
405804000,Binangonan,405800000.0,400000000.0,249872.0,282474.0,313631.0,321281.0,548,9,25,70,28,83,26,102,12,3,43,115,2,26,4,1.705671981847666,0.02801286101574634,0.07781350282151761,0.2178778079002493,0.08715112316009972,0.25834082936743846,0.08092604293437831,0.3174790915117919,0.03735048135432845,0.009337620338582113,0.1338392248530103,0.35794211297898104,0.0062250802257214095,0.08092604293437831,0.012450160451442819
405805000,Cainta,405800000.0,400000000.0,311845.0,322128.0,376933.0,386321.0,1890,23,79,72,100,300,106,334,84,38,69,606,16,58,5,4.892304586082559,0.05953598173539621,0.20449315465636092,0.18637350804124034,0.25885209450172264,0.776556283505168,0.27438322017182604,0.8645659956357538,0.21743575938144702,0.09836379591065461,0.17860794520618864,1.5686436926804392,0.04141633512027562,0.15013421481099912,0.012942604725086133
405806000,Cardona,405800000.0,400000000.0,47414.0,49034.0,50143.0,51493.0,119,1,3,24,4,23,5,17,1,0,18,18,0,5,0,2.31099372730274,0.019420115355485212,0.05826034606645564,0.4660827685316451,0.07768046142194085,0.4466626531761599,0.09710057677742606,0.3301419610432486,0.019420115355485212,0.0,0.34956207639873377,0.34956207639873377,0.0,0.09710057677742606,0.0
405807000,Jala-Jala,405800000.0,400000000.0,30074.0,32254.0,34017.0,34901.0,35,2,1,11,0,2,2,8,0,0,5,2,0,2,0,1.0028365949399731,0.05730494828228418,0.02865247414114209,0.31517721555256295,0.0,0.05730494828228418,0.05730494828228418,0.2292197931291367,0.0,0.0,0.14326237070571043,0.05730494828228418,0.0,0.05730494828228418,0.0
405808000,Rodriguez,405800000.0,400000000.0,280904.0,369222.0,443954.0,451383.0,469,3,23,66,17,37,24,104,2,3,32,108,0,33,17,1.0390289399467858,0.006646240554030613,0.050954510914234696,0.1462172921886735,0.037662029806173475,0.08197030016637756,0.05316992443224491,0.23040300587306126,0.004430827036020409,0.006646240554030613,0.07089323257632654,0.23926465994510207,0.0,0.07310864609433675,0.037662029806173475
405809000,Morong,405800000.0,400000000.0,52194.0,58118.0,71151.0,72262.0,131,2,12,21,5,14,5,28,0,0,8,22,0,12,2,1.8128476931167141,0.02767706401704907,0.16606238410229443,0.2906091721790152,0.06919266004262267,0.19373944811934352,0.06919266004262267,0.38747889623868703,0.0,0.0,0.11070825606819629,0.3044477041875398,0.0,0.16606238410229443,0.02767706401704907
405810000,Pililla,405800000.0,400000000.0,59527.0,64812.0,71535.0,72503.0,129,2,12,15,5,30,5,18,0,0,3,28,1,4,6,1.7792367212391211,0.02758506544556777,0.16551039267340661,0.20688799084175827,0.06896266361391942,0.41377598168351654,0.06896266361391942,0.2482655890101099,0.0,0.0,0.041377598168351654,0.38619091623794877,0.013792532722783885,0.05517013089113554,0.08275519633670331
405811000,San Mateo,405800000.0,400000000.0,205255.0,252527.0,273306.0,276449.0,370,7,11,37,17,47,25,71,1,8,23,103,0,16,4,1.3384023816327786,0.025321126138998513,0.03979034107556909,0.13384023816327786,0.06149416348042496,0.1700132755047043,0.09043259335356611,0.2568285651241278,0.0036173037341426448,0.028938429873141158,0.08319798588528082,0.3725822846166924,0.0,0.057876859746282316,0.014469214936570579
405812000,Tanay,405800000.0,400000000.0,98879.0,117830.0,139420.0,145597.0,550,21,27,64,31,87,24,103,3,0,30,90,0,47,23,3.777550361614594,0.14423374107982995,0.18544338138835278,0.43956949662424366,0.212916474927368,0.5975397844735811,0.16483856123409138,0.7074321586296421,0.020604820154261422,0.0,0.20604820154261422,0.6181446046278426,0.0,0.3228088490834289,0.15797028784933756
405813000,Taytay,405800000.0,400000000.0,288956.0,319104.0,386451.0,397111.0,1791,22,87,64,72,321,89,421,46,28,58,498,20,57,8,4.5100740095338585,0.055400127420293065,0.21908232207115894,0.16116400704085257,0.18130950792095915,0.808338222814276,0.22411869729118558,1.0601569838156082,0.11583663006061277,0.070509253080373,0.14605488138077263,1.254057429786634,0.05036375220026642,0.1435366937707593,0.02014550088010657
405814000,Teresa,405800000.0,400000000.0,47163.0,57755.0,64072.0,67454.0,130,1,10,15,11,21,6,18,1,1,15,22,0,8,1,1.9272393038218638,0.014824917721706644,0.14824917721706643,0.22237376582559967,0.1630740949387731,0.31132327215583955,0.08894950633023986,0.26684851899071965,0.014824917721706644,0.014824917721706644,0.22237376582559967,0.3261481898775462,0.0,0.11859934177365315,0.014824917721706644
431200000,City of Lucena,431200000.0,400000000.0,,,,,902,29,42,77,75,120,48,229,20,11,48,172,6,22,3,,,,,,,,,,,,,,,
501601000,Basud,501600000.0,500000000.0,38176.0,41017.0,45133.0,43388.0,126,1,4,34,5,22,4,16,3,2,9,22,2,1,1,2.904028763713469,0.023047847331059277,0.09219138932423711,0.7836268092560155,0.1152392366552964,0.5070526412833042,0.09219138932423711,0.36876555729694843,0.06914354199317783,0.046095694662118554,0.20743062597953352,0.5070526412833042,0.046095694662118554,0.023047847331059277,0.023047847331059277
501602000,Capalonga,501600000.0,500000000.0,31299.0,32215.0,36223.0,32800.0,43,0,0,27,1,0,3,4,0,0,8,0,0,0,0,1.3109756097560976,0.0,0.0,0.823170731707317,0.03048780487804878,0.0,0.09146341463414634,0.12195121951219512,0.0,0.0,0.24390243902439024,0.0,0.0,0.0,0.0
501603000,Daet,501600000.0,500000000.0,95572.0,104799.0,111700.0,106465.0,438,30,21,39,26,69,23,44,7,4,37,122,0,15,1,4.114028084346968,0.281782745503217,0.19724792185225193,0.3663175691541821,0.24421171276945478,0.6481003146573991,0.21603343821913304,0.413281360071385,0.06574930728408397,0.03757103273376227,0.34753205278730104,1.1459164983797492,0.0,0.1408913727516085,0.009392758183440568
501604000,San Lorenzo Ruiz,501600000.0,500000000.0,12592.0,14063.0,15757.0,15072.0,22,0,0,13,0,0,1,4,0,0,2,0,0,2,0,1.4596602972399149,0.0,0.0,0.8625265392781316,0.0,0.0,0.06634819532908705,0.2653927813163482,0.0,0.0,0.1326963906581741,0.0,0.0,0.1326963906581741,0.0
501605000,Jose Panganiban,501600000.0,500000000.0,55557.0,59639.0,63662.0,60626.0,82,3,4,33,3,3,3,9,0,0,13,9,0,2,0,1.3525550094019068,0.04948371985616733,0.06597829314155643,0.5443209184178405,0.04948371985616733,0.04948371985616733,0.04948371985616733,0.14845115956850197,0.0,0.0,0.2144294527100584,0.14845115956850197,0.0,0.03298914657077821,0.0
501606000,Labo,501600000.0,500000000.0,92041.0,101082.0,109245.0,108319.0,158,1,8,61,8,7,10,15,0,1,17,27,0,3,0,1.458654529676234,0.00923199069415338,0.07385592555322704,0.5631514323433562,0.07385592555322704,0.06462393485907367,0.0923199069415338,0.1384798604123007,0.0,0.00923199069415338,0.15694384180060747,0.24926374874214127,0.0,0.027695972082460142,0.0
501607000,Mercedes,501600000.0,500000000.0,47674.0,50841.0,55334.0,53702.0,50,0,2,26,1,1,2,6,0,0,9,0,0,1,2,0.9310640199620126,0.0,0.037242560798480505,0.48415329038024657,0.018621280399240252,0.018621280399240252,0.037242560798480505,0.11172768239544151,0.0,0.0,0.16759152359316226,0.0,0.0,0.018621280399240252,0.037242560798480505
501608000,Paracale,501600000.0,500000000.0,53243.0,59149.0,60198.0,58391.0,73,2,3,28,2,8,3,7,0,0,4,10,0,2,4,1.2501926666780838,0.03425185388159135,0.05137778082238701,0.4795259543422788,0.03425185388159135,0.1370074155263654,0.05137778082238701,0.1198814885855697,0.0,0.0,0.0685037077631827,0.17125926940795672,0.0,0.03425185388159135,0.0685037077631827
501609000,San Vicente,501600000.0,500000000.0,10114.0,10396.0,12579.0,11774.0,29,0,1,9,1,0,1,6,0,0,7,1,0,3,0,2.4630541871921183,0.0,0.08493290300662476,0.7643961270596229,0.08493290300662476,0.0,0.08493290300662476,0.5095974180397487,0.0,0.0,0.5945303210463733,0.08493290300662476,0.0,0.25479870901987434,0.0
501610000,Santa Elena,501600000.0,500000000.0,40828.0,40786.0,43582.0,42585.0,52,0,7,27,0,6,2,7,0,0,0,0,0,1,2,1.2210872372901256,0.0,0.16437712809674768,0.6340260655160267,0.0,0.14089468122578375,0.04696489374192791,0.16437712809674768,0.0,0.0,0.0,0.0,0.0,0.023482446870963954,0.04696489374192791
501611000,Talisay,501600000.0,500000000.0,23904.0,25841.0,27244.0,26371.0,50,2,2,15,1,3,2,10,0,0,8,5,0,0,2,1.8960221455386599,0.0758408858215464,0.0758408858215464,0.5688066436615979,0.0379204429107732,0.11376132873231959,0.0758408858215464,0.379204429107732,0.0,0.0,0.3033635432861856,0.189602214553866,0.0,0.0,0.0758408858215464
501612000,Vinzons,501600000.0,500000000.0,41915.0,43485.0,49042.0,45173.0,96,1,4,25,2,8,2,20,0,0,11,12,0,3,8,2.1251632612401212,0.022137117304584595,0.08854846921833838,0.5534279326146149,0.04427423460916919,0.17709693843667676,0.04427423460916919,0.44274234609169194,0.0,0.0,0.24350829035043056,0.26564540765501515,0.0,0.06641135191375379,0.17709693843667676
501704000,Bombon,501700000.0,500000000.0,15437.0,16512.0,17995.0,17346.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05765017871555402,0.0,0.0,0.05765017871555402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501707000,Cabusao,501700000.0,500000000.0,18049.0,18397.0,19257.0,18882.0,24,0,0,11,0,0,0,8,0,0,4,0,0,1,0,1.271051795360661,0.0,0.0,0.5825654062069696,0.0,0.0,0.0,0.42368393178688696,0.0,0.0,0.21184196589344348,0.0,0.0,0.05296049147336087,0.0
501708000,Calabanga,501700000.0,500000000.0,78119.0,83033.0,88906.0,88918.0,73,0,6,39,3,2,2,12,0,1,3,4,0,1,0,0.8209811286803572,0.0,0.0674779009874266,0.438606356418273,0.0337389504937133,0.02249263366247554,0.02249263366247554,0.1349558019748532,0.0,0.01124631683123777,0.0337389504937133,0.04498526732495108,0.0,0.01124631683123777,0.0
501711000,Caramoan,501700000.0,500000000.0,44945.0,47605.0,51728.0,50433.0,145,23,2,63,3,8,2,18,0,0,5,6,0,5,10,2.875101619971051,0.4560506017885115,0.039656574068566215,1.2491820831598357,0.059484861102849326,0.15862629627426486,0.039656574068566215,0.356909166617096,0.0,0.0,0.09914143517141553,0.11896972220569865,0.0,0.09914143517141553,0.19828287034283107
501712000,Del Gallego,501700000.0,500000000.0,23064.0,25397.0,26403.0,26029.0,47,0,0,22,1,7,2,7,0,0,5,1,0,2,0,1.805678281916324,0.0,0.0,0.8452111106842368,0.03841868684928349,0.2689308079449844,0.07683737369856698,0.2689308079449844,0.0,0.0,0.19209343424641745,0.03841868684928349,0.0,0.07683737369856698,0.0
501714000,Garchitorena,501700000.0,500000000.0,25204.0,27010.0,29436.0,29408.0,45,0,0,29,0,0,1,8,0,0,3,1,0,3,0,1.530195865070729,0.0,0.0,0.986126224156692,0.0,0.0,0.03400435255712731,0.2720348204570185,0.0,0.0,0.10201305767138194,0.03400435255712731,0.0,0.10201305767138194,0.0
501715000,Goa,501700000.0,500000000.0,58503.0,63308.0,71368.0,71651.0,39,0,0,23,0,1,0,5,0,5,4,1,0,0,0,0.5443050341237387,0.0,0.0,0.32100040473964075,0.0,0.01395653933650612,0.0,0.06978269668253059,0.0,0.06978269668253059,0.05582615734602448,0.01395653933650612,0.0,0.0,0.0
501717000,Lagonoy,501700000.0,500000000.0,51814.0,55465.0,56714.0,57044.0,60,0,1,41,1,1,0,7,0,0,2,0,0,3,4,1.0518196479910245,0.0,0.017530327466517073,0.7187434261272,0.017530327466517073,0.017530327466517073,0.0,0.12271229226561953,0.0,0.0,0.03506065493303415,0.0,0.0,0.05259098239955123,0.0701213098660683
501718000,Libmanan,501700000.0,500000000.0,100002.0,108716.0,112994.0,113254.0,25,0,0,23,0,0,0,0,0,0,0,1,0,1,0,0.2207427552227736,0.0,0.0,0.2030833348049517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008829710208910943,0.0,0.008829710208910943,0.0
501719000,Lupi,501700000.0,500000000.0,30118.0,32167.0,33897.0,33474.0,46,0,1,38,0,1,0,5,0,0,1,0,0,0,0,1.3742008723188146,0.0,0.029873932006930753,1.1352094162633686,0.0,0.029873932006930753,0.0,0.14936966003465374,0.0,0.0,0.029873932006930753,0.0,0.0,0.0,0.0
501729000,Presentacion,501700000.0,500000000.0,20023.0,20996.0,22591.0,23323.0,21,1,0,17,0,0,0,3,0,0,0,0,0,0,0,0.900398748016979,0.04287613085795138,0.0,0.7288942245851735,0.0,0.0,0.0,0.12862839257385414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501730000,Ragay,501700000.0,500000000.0,54934.0,58214.0,59770.0,58843.0,82,1,10,41,4,7,4,6,0,0,3,4,0,2,0,1.3935387386774978,0.016994374861920705,0.16994374861920705,0.6967693693387489,0.06797749944768282,0.11896062403344493,0.06797749944768282,0.10196624917152422,0.0,0.0,0.05098312458576211,0.06797749944768282,0.0,0.03398874972384141,0.0
501733000,San Jose,501700000.0,500000000.0,38523.0,40623.0,43973.0,44688.0,26,1,0,14,0,0,0,8,0,0,0,0,0,2,1,0.5818116720372359,0.022377372001432153,0.0,0.3132832080200501,0.0,0.0,0.0,0.17901897601145722,0.0,0.0,0.0,0.0,0.0,0.044754744002864305,0.022377372001432153
501734000,Sipocot,501700000.0,500000000.0,64042.0,64855.0,68169.0,65286.0,126,1,8,54,10,9,6,16,1,0,8,10,0,3,0,1.9299696719051558,0.015317219618294886,0.12253775694635909,0.8271298593879239,0.1531721961829489,0.13785497656465398,0.09190331770976932,0.24507551389271817,0.015317219618294886,0.0,0.12253775694635909,0.1531721961829489,0.0,0.04595165885488466,0.0
501735000,Siruma,501700000.0,500000000.0,17050.0,17764.0,19419.0,19168.0,34,1,0,21,0,0,0,7,0,0,1,0,0,3,1,1.7737896494156928,0.052170283806343906,0.0,1.095575959933222,0.0,0.0,0.0,0.36519198664440733,0.0,0.0,0.052170283806343906,0.0,0.0,0.1565108514190317,0.052170283806343906
501737000,Tinambac,501700000.0,500000000.0,62435.0,67572.0,70176.0,69860.0,91,0,2,56,2,0,1,16,0,1,5,1,0,6,1,1.3026052104208417,0.0,0.0286286859433152,0.8016032064128257,0.0286286859433152,0.0,0.0143143429716576,0.2290294875465216,0.0,0.0143143429716576,0.071571714858288,0.0143143429716576,0.0,0.08588605782994561,0.0143143429716576
504111000,City of Masbate,504100000.0,500000000.0,85227.0,95389.0,104522.0,104011.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.009614367711107479,0.0,0.0,0.0,0.0,0.0,0.0,0.009614367711107479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601914000,City of Roxas,601900000.0,600000000.0,156197.0,167003.0,179292.0,185236.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005398518646483406,0.0,0.0,0.0,0.0,0.0,0.0,0.005398518646483406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630200000,City of Bacolod,630200000.0,600000000.0,511820.0,561875.0,600783.0,624787.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0016005454658947768,0.0,0.0,0.0,0.0,0.0,0.0,0.0016005454658947768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631000000,City of Iloilo,631000000.0,600000000.0,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
907201000,City of Dapitan,907200000.0,900000000.0,77441.0,82418.0,85202.0,87699.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011402638570565228,0.0,0.0,0.0,0.0,0.0,0.0,0.011402638570565228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
